ID_LAT_LON_YEAR_WEEK,emission
ID_-0.547_29.653_2022_15,0.5709786067999999
ID_-0.547_29.653_2022_16,0.5746185002999998
ID_-0.547_29.653_2022_17,0.5566905839999998
ID_-0.547_29.653_2022_18,0.5638671982000002
ID_-0.547_29.653_2022_19,0.5832644658999999
ID_-0.547_29.653_2022_20,0.5787822920000002
ID_-0.547_29.653_2022_21,0.587619119
ID_-0.547_29.653_2022_22,0.5687112048
ID_-0.547_29.653_2022_23,0.6150885771000004
ID_-0.547_29.653_2022_24,0.6265915669000001
ID_-0.547_29.653_2022_25,0.6294013605000004
ID_-0.547_29.653_2022_26,0.6279844508000001
ID_-0.547_29.653_2022_27,0.6335557891000001
ID_-0.547_29.653_2022_28,0.6302597305000001
ID_-0.547_29.653_2022_29,0.6321831092000002
ID_-0.547_29.653_2022_30,0.6352840946000001
ID_-0.547_29.653_2022_31,0.6494721326
ID_-0.547_29.653_2022_32,0.6394592313
ID_-0.547_29.653_2022_33,0.6473371681000002
ID_-0.547_29.653_2022_34,0.6616870082999996
ID_-0.547_29.653_2022_35,0.6490482513999999
ID_-0.547_29.653_2022_36,0.6595364438
ID_-0.547_29.653_2022_37,0.6637973149999996
ID_-0.547_29.653_2022_38,0.6579527329999998
ID_-0.547_29.653_2022_39,0.6571356759000001
ID_-0.547_29.653_2022_40,0.6570766804
ID_-0.547_29.653_2022_41,0.6289594808000002
ID_-0.547_29.653_2022_42,0.6304012264000005
ID_-0.547_29.653_2022_43,0.6327240194000002
ID_-0.547_29.653_2022_44,0.6215821656000002
ID_-0.547_29.653_2022_45,0.6217676046000004
ID_-0.547_29.653_2022_46,0.6242633336000004
ID_-0.547_29.653_2022_47,0.6218556843000003
ID_-0.547_29.653_2022_48,0.6217068414000001
ID_-0.569_30.031_2022_00,104.42906816999995
ID_-0.569_30.031_2022_01,103.22871210999996
ID_-0.569_30.031_2022_02,107.53540074
ID_-0.569_30.031_2022_03,109.08647915000003
ID_-0.569_30.031_2022_04,110.66761104000003
ID_-0.569_30.031_2022_05,110.95946266999998
ID_-0.569_30.031_2022_06,110.47902550999999
ID_-0.569_30.031_2022_07,110.76847783999997
ID_-0.569_30.031_2022_08,111.76207797000005
ID_-0.569_30.031_2022_09,110.63114250000004
ID_-0.569_30.031_2022_10,108.58245257
ID_-0.569_30.031_2022_11,109.54722208000004
ID_-0.569_30.031_2022_12,111.35984919000002
ID_-0.569_30.031_2022_13,108.99107497999994
ID_-0.569_30.031_2022_14,112.44661402999996
ID_-0.569_30.031_2022_15,117.40293239999995
ID_-0.569_30.031_2022_16,117.43196033000002
ID_-0.569_30.031_2022_17,114.95926983999998
ID_-0.569_30.031_2022_18,116.29016809999997
ID_-0.569_30.031_2022_19,113.54332951
ID_-0.569_30.031_2022_20,118.0190546
ID_-0.569_30.031_2022_21,114.78660789999999
ID_-0.569_30.031_2022_22,114.92303608000003
ID_-0.569_30.031_2022_23,114.58468381999997
ID_-0.569_30.031_2022_24,118.85978657000005
ID_-0.569_30.031_2022_25,117.57662036000005
ID_-0.569_30.031_2022_26,118.23917022000005
ID_-0.569_30.031_2022_27,116.01939622000005
ID_-0.569_30.031_2022_28,112.46474979000006
ID_-0.569_30.031_2022_29,112.43214185000005
ID_-0.569_30.031_2022_30,111.58044689000009
ID_-0.569_30.031_2022_31,115.41722661000003
ID_-0.569_30.031_2022_32,115.59276719000002
ID_-0.569_30.031_2022_33,118.1764180699999
ID_-0.569_30.031_2022_34,122.37996203999994
ID_-0.569_30.031_2022_35,123.92615054999995
ID_-0.569_30.031_2022_36,122.50911091999997
ID_-0.569_30.031_2022_37,124.55675868999998
ID_-0.569_30.031_2022_38,125.85066904999991
ID_-0.569_30.031_2022_39,125.18092207999996
ID_-0.569_30.031_2022_40,126.38814317999999
ID_-0.569_30.031_2022_41,125.32702405000002
ID_-0.569_30.031_2022_42,126.04855072000001
ID_-0.569_30.031_2022_43,124.22361230999996
ID_-0.569_30.031_2022_44,126.56007602000001
ID_-0.569_30.031_2022_45,120.35254687999995
ID_-0.569_30.031_2022_46,119.94852259999999
ID_-0.569_30.031_2022_47,118.79709198000002
ID_-0.569_30.031_2022_48,117.77459875999999
ID_-0.615_30.885_2022_00,73.88857374000003
ID_-0.615_30.885_2022_01,84.98281421999998
ID_-0.615_30.885_2022_02,85.77186305999996
ID_-0.615_30.885_2022_03,77.97522896
ID_-0.615_30.885_2022_04,79.14540434
ID_-0.615_30.885_2022_05,88.31186901
ID_-0.615_30.885_2022_06,87.35043880999996
ID_-0.615_30.885_2022_07,88.84734716999998
ID_-0.615_30.885_2022_08,89.74943112999998
ID_-0.615_30.885_2022_09,89.58740794999999
ID_-0.615_30.885_2022_10,88.45590480999994
ID_-0.615_30.885_2022_11,87.05335118999994
ID_-0.615_30.885_2022_12,85.16261802999998
ID_-0.615_30.885_2022_13,90.44805080999997
ID_-0.615_30.885_2022_14,89.07147959000002
ID_-0.615_30.885_2022_15,87.52699980999999
ID_-0.615_30.885_2022_16,87.31229742
ID_-0.615_30.885_2022_17,88.73599954999996
ID_-0.615_30.885_2022_18,84.26922381000004
ID_-0.615_30.885_2022_19,82.73087321999996
ID_-0.615_30.885_2022_20,83.61820776999994
ID_-0.615_30.885_2022_21,80.70484016999998
ID_-0.615_30.885_2022_22,81.24651034
ID_-0.615_30.885_2022_23,81.33599537000002
ID_-0.615_30.885_2022_24,80.03794343000001
ID_-0.615_30.885_2022_25,78.93478941000004
ID_-0.615_30.885_2022_26,78.29747932000002
ID_-0.615_30.885_2022_27,75.85208634
ID_-0.615_30.885_2022_28,78.67811775
ID_-0.615_30.885_2022_29,76.448466
ID_-0.615_30.885_2022_30,77.69668636
ID_-0.615_30.885_2022_31,77.631648
ID_-0.615_30.885_2022_32,77.23045759999997
ID_-0.615_30.885_2022_33,80.34976173999996
ID_-0.615_30.885_2022_34,86.47856890999999
ID_-0.615_30.885_2022_35,87.79390878999999
ID_-0.615_30.885_2022_36,88.49734526
ID_-0.615_30.885_2022_37,89.52728148000001
ID_-0.615_30.885_2022_38,88.01982725999997
ID_-0.615_30.885_2022_39,89.22551789
ID_-0.615_30.885_2022_40,89.062704
ID_-0.615_30.885_2022_41,88.18014230999998
ID_-0.615_30.885_2022_42,89.39202987999997
ID_-0.615_30.885_2022_43,89.35210128999995
ID_-0.615_30.885_2022_44,89.01469642
ID_-0.615_30.885_2022_45,89.24051759999995
ID_-0.615_30.885_2022_46,89.06586573999998
ID_-0.615_30.885_2022_47,89.30910044000001
ID_-0.615_30.885_2022_48,87.85449068999996
ID_-0.627_29.773_2022_00,99.86212392999997
ID_-0.627_29.773_2022_01,106.17434347
ID_-0.627_29.773_2022_02,111.18172980000003
ID_-0.627_29.773_2022_03,113.70595247
ID_-0.627_29.773_2022_04,113.72628457000005
ID_-0.627_29.773_2022_05,114.21768621
ID_-0.627_29.773_2022_06,113.01145735000006
ID_-0.627_29.773_2022_07,112.31547926000003
ID_-0.627_29.773_2022_08,111.02963742000001
ID_-0.627_29.773_2022_09,110.97998055
ID_-0.627_29.773_2022_10,114.39290568000004
ID_-0.627_29.773_2022_11,113.19178251000005
ID_-0.627_29.773_2022_12,110.54185878000006
ID_-0.627_29.773_2022_13,111.44311063000005
ID_-0.627_29.773_2022_14,107.86981841
ID_-0.627_29.773_2022_15,107.16581743000005
ID_-0.627_29.773_2022_16,107.01265073
ID_-0.627_29.773_2022_17,101.78083293999998
ID_-0.627_29.773_2022_18,106.53180194000001
ID_-0.627_29.773_2022_19,102.93367075999997
ID_-0.627_29.773_2022_20,104.86762191000007
ID_-0.627_29.773_2022_21,100.43836923999997
ID_-0.627_29.773_2022_22,101.04031461000002
ID_-0.627_29.773_2022_23,104.73741283000003
ID_-0.627_29.773_2022_24,103.37415186
ID_-0.627_29.773_2022_25,100.51480774
ID_-0.627_29.773_2022_26,101.84755536000006
ID_-0.627_29.773_2022_27,99.99926767999999
ID_-0.627_29.773_2022_28,100.81444210000006
ID_-0.627_29.773_2022_29,101.63957856000006
ID_-0.627_29.773_2022_30,100.61191543000001
ID_-0.627_29.773_2022_31,100.80173120000006
ID_-0.627_29.773_2022_32,102.08060609000002
ID_-0.627_29.773_2022_33,107.92558358000004
ID_-0.627_29.773_2022_34,108.62738379000004
ID_-0.627_29.773_2022_35,111.61966659000005
ID_-0.627_29.773_2022_36,113.41342090000006
ID_-0.627_29.773_2022_37,114.31498159000013
ID_-0.627_29.773_2022_38,113.31962548000001
ID_-0.627_29.773_2022_39,115.53203890000006
ID_-0.627_29.773_2022_40,115.81098346000006
ID_-0.627_29.773_2022_41,117.20019167000004
ID_-0.627_29.773_2022_42,116.99322978000002
ID_-0.627_29.773_2022_43,117.24611236000001
ID_-0.627_29.773_2022_44,117.03679472000007
ID_-0.627_29.773_2022_45,117.13472866999999
ID_-0.627_29.773_2022_46,115.28833477000003
ID_-0.627_29.773_2022_47,115.85668345000002
ID_-0.627_29.773_2022_48,115.42028058000005
ID_-0.637_30.763_2022_00,47.61489259000001
ID_-0.637_30.763_2022_01,42.32673291999998
ID_-0.637_30.763_2022_02,42.122219449999974
ID_-0.637_30.763_2022_03,43.58647199999998
ID_-0.637_30.763_2022_04,43.290827949999965
ID_-0.637_30.763_2022_05,43.86443334999997
ID_-0.637_30.763_2022_06,46.42707920999998
ID_-0.637_30.763_2022_07,46.16219778
ID_-0.637_30.763_2022_08,46.355034279999984
ID_-0.637_30.763_2022_09,47.789607640000014
ID_-0.637_30.763_2022_10,47.86332365000004
ID_-0.637_30.763_2022_11,46.797104299999994
ID_-0.637_30.763_2022_12,49.60570321999999
ID_-0.637_30.763_2022_13,52.016171179999986
ID_-0.637_30.763_2022_14,51.189231360000015
ID_-0.637_30.763_2022_15,51.0301675
ID_-0.637_30.763_2022_16,51.70631248000001
ID_-0.637_30.763_2022_17,51.103946600000015
ID_-0.637_30.763_2022_18,50.52452832000003
ID_-0.637_30.763_2022_19,50.94990335000001
ID_-0.637_30.763_2022_20,50.002784310000024
ID_-0.637_30.763_2022_21,50.368696720000024
ID_-0.637_30.763_2022_22,51.10125975
ID_-0.637_30.763_2022_23,51.031514480000006
ID_-0.637_30.763_2022_24,51.33883339000003
ID_-0.637_30.763_2022_25,50.172840240000006
ID_-0.637_30.763_2022_26,50.28388769000002
ID_-0.637_30.763_2022_27,47.35935173
ID_-0.637_30.763_2022_28,48.95818027999998
ID_-0.637_30.763_2022_29,48.42917361
ID_-0.637_30.763_2022_30,47.589855879999995
ID_-0.637_30.763_2022_31,48.976347619999984
ID_-0.637_30.763_2022_32,49.17056665999999
ID_-0.637_30.763_2022_33,49.964950719999976
ID_-0.637_30.763_2022_34,51.035256309999994
ID_-0.637_30.763_2022_35,52.87481540000002
ID_-0.637_30.763_2022_36,53.945860919999994
ID_-0.637_30.763_2022_37,54.364593459999966
ID_-0.637_30.763_2022_38,54.408586559999996
ID_-0.637_30.763_2022_39,54.72997051000002
ID_-0.637_30.763_2022_40,55.06392709
ID_-0.637_30.763_2022_41,53.03163709
ID_-0.637_30.763_2022_42,52.91535136999999
ID_-0.637_30.763_2022_43,53.839802309999975
ID_-0.637_30.763_2022_44,52.554269059999996
ID_-0.637_30.763_2022_45,53.439018319999974
ID_-0.637_30.763_2022_46,51.74363871999997
ID_-0.637_30.763_2022_47,51.19408059000002
ID_-0.637_30.763_2022_48,51.06127582000002
ID_-0.653_30.447_2022_00,32.55993149000002
ID_-0.653_30.447_2022_01,30.52271303
ID_-0.653_30.447_2022_02,29.811667129999993
ID_-0.653_30.447_2022_03,30.901620519999987
ID_-0.653_30.447_2022_04,30.57566802000001
ID_-0.653_30.447_2022_05,31.14050113999999
ID_-0.653_30.447_2022_06,31.741245869999993
ID_-0.653_30.447_2022_07,32.06121151
ID_-0.653_30.447_2022_08,32.455293440000005
ID_-0.653_30.447_2022_09,32.14844892
ID_-0.653_30.447_2022_10,33.79940962
ID_-0.653_30.447_2022_11,33.28231639999999
ID_-0.653_30.447_2022_12,33.25726870000001
ID_-0.653_30.447_2022_13,33.84219806000001
ID_-0.653_30.447_2022_14,34.34984013999999
ID_-0.653_30.447_2022_15,34.15021011000001
ID_-0.653_30.447_2022_16,33.925013220000004
ID_-0.653_30.447_2022_17,34.462125619999995
ID_-0.653_30.447_2022_18,34.55228037000002
ID_-0.653_30.447_2022_19,33.75064884000001
ID_-0.653_30.447_2022_20,33.52020046999999
ID_-0.653_30.447_2022_21,33.77668777000001
ID_-0.653_30.447_2022_22,32.99516828
ID_-0.653_30.447_2022_23,33.45032866000001
ID_-0.653_30.447_2022_24,33.01395514999999
ID_-0.653_30.447_2022_25,32.89287515000001
ID_-0.653_30.447_2022_26,32.931059260000005
ID_-0.653_30.447_2022_27,33.20091456999999
ID_-0.653_30.447_2022_28,33.436548249999994
ID_-0.653_30.447_2022_29,33.476531149999985
ID_-0.653_30.447_2022_30,33.39035174
ID_-0.653_30.447_2022_31,36.034847790000015
ID_-0.653_30.447_2022_32,36.045761690000006
ID_-0.653_30.447_2022_33,36.494119
ID_-0.653_30.447_2022_34,36.579391990000005
ID_-0.653_30.447_2022_35,37.884624319999986
ID_-0.653_30.447_2022_36,38.564472519999974
ID_-0.653_30.447_2022_37,38.75005114
ID_-0.653_30.447_2022_38,38.817147689999985
ID_-0.653_30.447_2022_39,37.60710652999999
ID_-0.653_30.447_2022_40,38.21321335999998
ID_-0.653_30.447_2022_41,36.411176909999995
ID_-0.653_30.447_2022_42,37.27323185999999
ID_-0.653_30.447_2022_43,36.213487799999996
ID_-0.653_30.447_2022_44,36.28914588999999
ID_-0.653_30.447_2022_45,35.05925994999998
ID_-0.653_30.447_2022_46,34.498518539999985
ID_-0.653_30.447_2022_47,34.02986119999999
ID_-0.653_30.447_2022_48,37.47098072999998
ID_-0.659_30.341_2022_00,23.779531170000006
ID_-0.659_30.341_2022_01,20.88021526
ID_-0.659_30.341_2022_02,20.28232385
ID_-0.659_30.341_2022_03,20.431680179999997
ID_-0.659_30.341_2022_04,20.537344670000007
ID_-0.659_30.341_2022_05,20.995911739999993
ID_-0.659_30.341_2022_06,22.30892438000001
ID_-0.659_30.341_2022_07,23.507435169999997
ID_-0.659_30.341_2022_08,23.71847189
ID_-0.659_30.341_2022_09,23.075925910000002
ID_-0.659_30.341_2022_10,23.101253579999995
ID_-0.659_30.341_2022_11,23.20216765999999
ID_-0.659_30.341_2022_12,23.76251189000001
ID_-0.659_30.341_2022_13,25.154527330000015
ID_-0.659_30.341_2022_14,24.32212486000001
ID_-0.659_30.341_2022_15,24.9077004
ID_-0.659_30.341_2022_16,24.923358139999994
ID_-0.659_30.341_2022_17,25.526216680000008
ID_-0.659_30.341_2022_18,25.009736360000016
ID_-0.659_30.341_2022_19,24.737839800000007
ID_-0.659_30.341_2022_20,24.40407949
ID_-0.659_30.341_2022_21,24.282386539999994
ID_-0.659_30.341_2022_22,24.248355650000004
ID_-0.659_30.341_2022_23,23.94628347999999
ID_-0.659_30.341_2022_24,23.82258100999999
ID_-0.659_30.341_2022_25,23.935460120000002
ID_-0.659_30.341_2022_26,23.6604837
ID_-0.659_30.341_2022_27,23.037033819999998
ID_-0.659_30.341_2022_28,23.114027529999998
ID_-0.659_30.341_2022_29,22.649992859999994
ID_-0.659_30.341_2022_30,22.782330020000003
ID_-0.659_30.341_2022_31,23.220010740000003
ID_-0.659_30.341_2022_32,23.551991400000002
ID_-0.659_30.341_2022_33,24.025130070000003
ID_-0.659_30.341_2022_34,24.64068467
ID_-0.659_30.341_2022_35,25.322851869999994
ID_-0.659_30.341_2022_36,25.881000369999995
ID_-0.659_30.341_2022_37,26.305587179999996
ID_-0.659_30.341_2022_38,26.50595338
ID_-0.659_30.341_2022_39,26.350948919999997
ID_-0.659_30.341_2022_40,26.319168159999993
ID_-0.659_30.341_2022_41,25.419139619999992
ID_-0.659_30.341_2022_42,24.740321350000002
ID_-0.659_30.341_2022_43,24.927457020000002
ID_-0.659_30.341_2022_44,24.305638120000005
ID_-0.659_30.341_2022_45,24.209647650000015
ID_-0.659_30.341_2022_46,23.876950179999998
ID_-0.659_30.341_2022_47,23.647559020000003
ID_-0.659_30.341_2022_48,25.025092
ID_-0.667_30.433_2022_00,86.79116335999994
ID_-0.667_30.433_2022_01,88.33077204
ID_-0.667_30.433_2022_02,92.27664894000003
ID_-0.667_30.433_2022_03,93.45084885999995
ID_-0.667_30.433_2022_04,92.39760294999998
ID_-0.667_30.433_2022_05,93.04042001999994
ID_-0.667_30.433_2022_06,92.83365063000002
ID_-0.667_30.433_2022_07,92.41362320000002
ID_-0.667_30.433_2022_08,92.55504795000003
ID_-0.667_30.433_2022_09,94.38719133999999
ID_-0.667_30.433_2022_10,94.47131402000001
ID_-0.667_30.433_2022_11,95.35264253
ID_-0.667_30.433_2022_12,96.19489348999994
ID_-0.667_30.433_2022_13,95.55546735999997
ID_-0.667_30.433_2022_14,97.00577965999999
ID_-0.667_30.433_2022_15,98.18468379000002
ID_-0.667_30.433_2022_16,95.58372976999998
ID_-0.667_30.433_2022_17,95.92251739
ID_-0.667_30.433_2022_18,97.95832060000001
ID_-0.667_30.433_2022_19,99.13603120999997
ID_-0.667_30.433_2022_20,98.66462505
ID_-0.667_30.433_2022_21,98.65215345999995
ID_-0.667_30.433_2022_22,97.95475786000003
ID_-0.667_30.433_2022_23,98.80895705999997
ID_-0.667_30.433_2022_24,100.07803503999996
ID_-0.667_30.433_2022_25,99.41650539999995
ID_-0.667_30.433_2022_26,100.68750912000002
ID_-0.667_30.433_2022_27,97.78996601999998
ID_-0.667_30.433_2022_28,98.09639812999993
ID_-0.667_30.433_2022_29,97.63970583999999
ID_-0.667_30.433_2022_30,98.78092148000003
ID_-0.667_30.433_2022_31,100.59255533000001
ID_-0.667_30.433_2022_32,100.02646529999994
ID_-0.667_30.433_2022_33,101.43145502999992
ID_-0.667_30.433_2022_34,103.70043865999993
ID_-0.667_30.433_2022_35,106.49852583999997
ID_-0.667_30.433_2022_36,107.67857442999994
ID_-0.667_30.433_2022_37,106.44685715999992
ID_-0.667_30.433_2022_38,107.21137611999997
ID_-0.667_30.433_2022_39,106.96477404999995
ID_-0.667_30.433_2022_40,106.40653698
ID_-0.667_30.433_2022_41,106.84092044999996
ID_-0.667_30.433_2022_42,106.69571685
ID_-0.667_30.433_2022_43,106.41440202999995
ID_-0.667_30.433_2022_44,109.08255899999999
ID_-0.667_30.433_2022_45,107.30407159
ID_-0.667_30.433_2022_46,107.44635172999999
ID_-0.667_30.433_2022_47,105.08118522
ID_-0.667_30.433_2022_48,104.31186613000001
ID_-0.677_29.623_2022_00,1.1411342258000006
ID_-0.677_29.623_2022_01,1.0602032596000004
ID_-0.677_29.623_2022_02,1.0879711290000005
ID_-0.677_29.623_2022_03,1.0755643355
ID_-0.677_29.623_2022_04,1.1006363505000005
ID_-0.677_29.623_2022_05,1.0941439507999997
ID_-0.677_29.623_2022_06,1.0257032120999998
ID_-0.677_29.623_2022_07,0.9937063951999998
ID_-0.677_29.623_2022_08,0.9671853667999994
ID_-0.677_29.623_2022_09,1.0256741113999996
ID_-0.677_29.623_2022_10,1.0026544769999992
ID_-0.677_29.623_2022_11,0.9756230935999993
ID_-0.677_29.623_2022_12,1.022385896899999
ID_-0.677_29.623_2022_13,1.0749754947
ID_-0.677_29.623_2022_14,1.0131850317
ID_-0.677_29.623_2022_15,0.9820582497999994
ID_-0.677_29.623_2022_16,0.9825972091999994
ID_-0.677_29.623_2022_17,0.9077513553999995
ID_-0.677_29.623_2022_18,0.9655919828999994
ID_-0.677_29.623_2022_19,0.9969389047
ID_-0.677_29.623_2022_20,0.9698332495000003
ID_-0.677_29.623_2022_21,0.9541002295
ID_-0.677_29.623_2022_22,0.9716747824999995
ID_-0.677_29.623_2022_23,0.9642958944999995
ID_-0.677_29.623_2022_24,0.9710997077999995
ID_-0.677_29.623_2022_25,0.9622185717999993
ID_-0.677_29.623_2022_26,0.9548652062999993
ID_-0.677_29.623_2022_27,0.9403851204999993
ID_-0.677_29.623_2022_28,0.9652779278999991
ID_-0.677_29.623_2022_29,0.9702782123999992
ID_-0.677_29.623_2022_30,0.9646364717999996
ID_-0.677_29.623_2022_31,0.9640608925999997
ID_-0.677_29.623_2022_32,0.9796488101999996
ID_-0.677_29.623_2022_33,0.9845548499999992
ID_-0.677_29.623_2022_34,0.9860202672
ID_-0.677_29.623_2022_35,0.992543200199999
ID_-0.677_29.623_2022_36,0.9641048730999995
ID_-0.677_29.623_2022_37,0.9632993304999999
ID_-0.677_29.623_2022_38,0.9642415389999995
ID_-0.677_29.623_2022_39,0.9772735154999996
ID_-0.677_29.623_2022_40,0.9755231218999999
ID_-0.677_29.623_2022_41,0.9773055132000004
ID_-0.677_29.623_2022_42,0.9880503516000003
ID_-0.677_29.623_2022_43,0.9902602650000008
ID_-0.677_29.623_2022_44,0.8714386961000001
ID_-0.677_29.623_2022_45,0.9464874656999999
ID_-0.677_29.623_2022_46,0.7552394217999996
ID_-0.677_29.623_2022_47,0.8189116450000004
ID_-0.677_29.623_2022_48,0.9445447267000006
ID_-0.598_29.102_2022_00,0.47876775851
ID_-0.598_29.102_2022_01,0.08144997067999998
ID_-0.598_29.102_2022_02,0.08221638855999998
ID_-0.598_29.102_2022_03,0.08242908259000002
ID_-0.598_29.102_2022_04,0.08288855214
ID_-0.598_29.102_2022_05,0.08219375830999998
ID_-0.598_29.102_2022_06,0.08264480063
ID_-0.598_29.102_2022_07,0.07638207727
ID_-0.598_29.102_2022_08,0.29402593820000006
ID_-0.598_29.102_2022_09,0.08348260937999996
ID_-0.598_29.102_2022_10,0.08401626549999998
ID_-0.598_29.102_2022_11,0.22589753886999997
ID_-0.598_29.102_2022_12,0.3325444677800001
ID_-0.598_29.102_2022_13,0.21354327512999993
ID_-0.598_29.102_2022_14,0.22209942614000003
ID_-0.598_29.102_2022_15,0.08357688204999998
ID_-0.598_29.102_2022_16,0.07882018698999999
ID_-0.598_29.102_2022_17,0.07701042494999996
ID_-0.598_29.102_2022_18,0.08045138101999998
ID_-0.598_29.102_2022_19,0.08257441274999996
ID_-0.598_29.102_2022_20,0.08410612982999996
